id,utterance,label,label_num,file_id,start,end,session,original_emotion,utterance_num
Ses02M_script01_1_F038,"All right. But you don't want to be thinking like that 'cause otherwise what did we work for, I mean the whole thing is for you, Chris, the whole shooting match is for you.",xxx,-1,Ses02M_script01,329.69,338.58,Session2,xxx,185
Ses02M_script01_1_M043,I know I know mom. All right. Just help me stay here.,fru,-1,Ses02M_script01,337.62,342.14,Session2,fru,186
Ses02M_script01_1_F039,Just don't go thinking that way.,fru,-1,Ses02M_script01,342.31,344.78,Session2,fru,187
Ses02M_script01_1_M044,"Well, I am thinking that way.",fru,-1,Ses02M_script01,344.49,346.97,Session2,fru,188
Ses02M_script01_1_F040,"I don't understand you, do I?",fru,-1,Ses02M_script01,347.92,350.81,Session2,fru,189
Ses02M_script01_1_M045,"No, you don't. I'm a pretty tough guy.",xxx,-1,Ses02M_script01,351.0,354.18,Session2,xxx,190
Ses02M_script01_1_F041,"Yea, I can see that.",sad,2,Ses02M_script01,354.1,356.18,Session2,sad,191
Ses02M_script02_2_M000,So what do you think?,neutral,3,Ses02M_script02,3.88,5.86,Session2,neu,0
Ses02M_script02_2_F000,About what?,xxx,-1,Ses02M_script02,5.38,7.13,Session2,xxx,1
Ses02M_script02_2_M001,What I was saying.,neutral,3,Ses02M_script02,6.88,8.73,Session2,neu,2
Ses02M_script02_2_F001,It's ridiculous.,fru,-1,Ses02M_script02,8.42,10.37,Session2,fru,3
Ses02M_script02_2_M002,Certainly it's not. Slightly exaggerated scientific fact.,neutral,3,Ses02M_script02,10.12,14.9,Session2,neu,4
Ses02M_script02_2_F002,It's PR. Someone sold you a bill of goods that this wonderful event is going to take place on the beach.,xxx,-1,Ses02M_script02,13.99,20.92,Session2,xxx,5
Ses02M_script02_2_M003,"Well, I'm not the only one look at all these people.",xxx,-1,Ses02M_script02,20.34,23.46,Session2,xxx,6
Ses02M_script02_2_F003,"Yea, sure everyone was sold the same story. I mean it keeps us all excited, keeps us coming back for more, keeps us thinking that life is going to start any second now if we can just get in on the action and find the right spot.",xxx,-1,Ses02M_script02,22.73,34.99,Session2,xxx,7
Ses02M_script02_2_M004,Are we talking about the same thing?,xxx,-1,Ses02M_script02,35.32,37.37,Session2,xxx,8
Ses02M_script02_2_F004,I'm sorry but it's still just fish to me.,xxx,-1,Ses02M_script02,36.67,39.62,Session2,xxx,9
Ses02M_script02_2_M005,"Carla, can I ask you something? Don't take this wrong but are you having your period?",fru,-1,Ses02M_script02,39.49,46.98,Session2,fru,10
Ses02M_script02_2_F005,Goddamn it Augie don't ask me that. I hate it when you ask me that. You always ask me that. It's insulting.,angry,0,Ses02M_script02,46.56,54.37,Session2,ang,11
Ses02M_script02_2_M006,"Well, what's bugging you?",fru,-1,Ses02M_script02,53.36,55.24,Session2,fru,12
Ses02M_script02_2_F006,We just have different ideas of what this evening is supposed to look like.,angry,0,Ses02M_script02,54.83,59.2,Session2,ang,13
Ses02M_script02_2_M007,"There is nothing to it, we come here, the Grunion arrive, then do their little fish business, we go oh ah look, they go home, we go home.",fru,-1,Ses02M_script02,58.79,68.15,Session2,fru,14
Ses02M_script02_2_F007,For heavens sake we are not going to see the Grunions.,fru,-1,Ses02M_script02,67.35,70.46,Session2,fru,15
Ses02M_script02_2_M008,Why not?,fru,-1,Ses02M_script02,69.78,71.1,Session2,fru,16
Ses02M_script02_2_F008,"We never do, do we? I mean have we ever?",fru,-1,Ses02M_script02,70.63,73.87,Session2,fru,17
Ses02M_script02_2_M009,We've missed them twice; that's not ever.,fru,-1,Ses02M_script02,73.46,76.01,Session2,fru,18
Ses02M_script02_2_F009,"Twice is every time we've tried, that's ever.",fru,-1,Ses02M_script02,75.61,78.99,Session2,fru,19
Ses02M_script02_2_M010,"Well, we'll see them this year.",neutral,3,Ses02M_script02,78.81,81.01,Session2,neu,20
Ses02M_script02_2_F010,"No we won't; it's pointless. It's like waiting up to see Santa Claus,",fru,-1,Ses02M_script02,80.15,86.1393,Session2,fru,21
Ses02M_script02_2_F011,I mean I feel like my whole life is going to be spent standing on the beach waiting for the fish to show up with my eyes open and my hands clasped expectantly and the fish won't show up.,angry,0,Ses02M_script02,86.1688,98.2,Session2,ang,22
Ses02M_script02_2_M011,I thought you wanted to see them.,fru,-1,Ses02M_script02,98.12,100.09,Session2,fru,23
Ses02M_script02_2_F012,You don't understand anything I'm saying.,fru,-1,Ses02M_script02,100.14,103.27,Session2,fru,24
Ses02M_script02_2_M012,No of course not.,fru,-1,Ses02M_script02,102.51,104.44,Session2,fru,25
Ses02M_script02_2_F013,"I did want to see them, I always do. I mean I keep thinking that this is going to be the time and it never is.",angry,0,Ses02M_script02,103.72,110.29,Session2,ang,26
Ses02M_script02_2_M013,"It's just fish, I mean nothing to get traumatized over.",xxx,-1,Ses02M_script02,110.82,113.81,Session2,xxx,27
Ses02M_script02_2_F014,For heavens sake this isn't about fish.,fru,-1,Ses02M_script02,112.31,115.32,Session2,fru,28
Ses02M_script02_2_M014,All right. I've been trying to work this backwards but I cannot seem to pinpoint the moment that we took a turn for the worst.,fru,-1,Ses02M_script02,114.92,123.02,Session2,fru,29
Ses02M_script02_2_M015,"You were fine during the phone call from Marge, dinner was okay, doing the dishes was no problem, let's see, I took a shower, you watched the news, you said",neutral,3,Ses02M_script02,123.33,135.18,Session2,neu,30
Ses02M_script02_2_M016,"""the Grunion are running tonight,"" I said ""great, let's go, I feel lucky,""",neutral,3,Ses02M_script02,135.19,139.71,Session2,neu,31
Ses02M_script02_2_M017,"okay so I'm getting on my jacket and putting out the animals, getting the car out of the garage-",neutral,3,Ses02M_script02,140.14,146.32,Session2,neu,32
Ses02M_script02_2_F015,Do you remember the first time we came to see it? It was about four years ago right after we got married.,sad,2,Ses02M_script02,144.71,151.11,Session2,sad,33
Ses02M_script02_2_F016,"We thought I was pregnant and we opened a bottle of champagne but no glasses, you asked me to dance, we kicked off our shoes and you popped the cork.",sad,2,Ses02M_script02,151.14,160.04,Session2,sad,34
Ses02M_script02_2_F017,And when we were dancing you said the softest most intimate things to me right into my ears so I could feel them as much as hear them,sad,2,Ses02M_script02,160.5,169.2428,Session2,sad,35
Ses02M_script02_2_F018,"and I remember thinking that this is it you know. At last, at last I am as happy as I am supposed to be",sad,2,Ses02M_script02,169.26,177.37,Session2,sad,36
Ses02M_script02_2_M018,Wait a minute I've got it,xxx,-1,Ses02M_script02,176.61,178.69,Session2,xxx,37
Ses02M_script02_2_F019,"Just dancing barefoot in the sand, drinking champagne out of the bottle.",sad,2,Ses02M_script02,177.39,182.97,Session2,sad,38
Ses02M_script02_2_M019,"It was in the car, right? Driving past the Knickerbocker Liquor Locker you said, let's get some champagne and I said times are wasting or something like that, right?",happy,1,Ses02M_script02,182.22,191.59,Session2,exc,39
Ses02M_script02_2_M020,"Of course, I see it now; you want this to be like that other time, right? That's it, right?",happy,1,Ses02M_script02,191.76,197.31,Session2,exc,40
Ses02M_script02_2_F020,I'd rather not remember some things. I would rather not hope for some things.,sad,2,Ses02M_script02,196.93,202.34,Session2,sad,41
Ses02M_script02_2_M021,"Yea. Okay, sure, no. I see. Listen, you want to dance?",neutral,3,Ses02M_script02,201.82,207.29,Session2,neu,42
Ses02M_script02_2_F021,No.,sad,2,Ses02M_script02,206.92,207.87,Session2,sad,43
Ses02M_script02_2_M022,You want to go get some champagne?,neutral,3,Ses02M_script02,207.94,210.22,Session2,neu,44
Ses02M_script02_2_F022,No.,sad,2,Ses02M_script02,209.8,210.77,Session2,sad,45
Ses02M_script02_2_M023,Take off our shoes?,neutral,3,Ses02M_script02,210.71,212.51,Session2,neu,46
Ses02M_script02_2_F023,No.,xxx,-1,Ses02M_script02,211.61,212.62,Session2,xxx,47
Ses02M_script02_2_M024,"What, you want me to breathe in your ear?",xxx,-1,Ses02M_script02,212.59,215.52,Session2,xxx,48
Ses02M_script02_2_F024,No.,xxx,-1,Ses02M_script02,214.65,215.61,Session2,xxx,49
Ses02M_script02_2_M025,Get married again?,neutral,3,Ses02M_script02,215.65,217.27,Session2,neu,50
Ses02M_script02_2_F025,No.,fru,-1,Ses02M_script02,216.53,217.51,Session2,fru,51
Ses02M_script02_2_M026,What? What? You want a divorce?,fru,-1,Ses02M_script02,217.29,219.28,Session2,fru,52
Ses02M_script02_2_F026,No.,fru,-1,Ses02M_script02,218.61,219.59,Session2,fru,53
Ses02M_script02_2_M027,A vacation?,fru,-1,Ses02M_script02,219.3,220.44,Session2,fru,54
Ses02M_script02_2_F027,No.,fru,-1,Ses02M_script02,219.82,220.99,Session2,fru,55
Ses02M_script02_2_M028,"A new carpet? A poodle, a ice cream, backrub, a suicide pact, what, what Carla, what the hell do you want?",fru,-1,Ses02M_script02,220.46,227.86,Session2,fru,56
Ses02M_script02_2_F028,I want something to turn out the way that it supposed to.,fru,-1,Ses02M_script02,226.91,230.3,Session2,fru,57
Ses02M_script02_2_M029,"Well welcome to the human race, all right. Do you think this is what I had in mind when I proposed? You think I had this great fantasy going that four years down the road we'd come to the beach and yell at each other over fish?",angry,0,Ses02M_script02,229.51,242.45,Session2,ang,58
Ses02M_script02_2_M030,"You think I knew that there be times when you'd look at me like I'm a used Kleenex, or that I'd look at you and think holy hell when is the next flight to Alaska?",xxx,-1,Ses02M_script02,242.59,252.15,Session2,xxx,59
Ses02M_script02_2_M031,"No, no, just like you I thought it was going to be all like peaches and roses and sand in our toes, and wind in our hair, and the fish will always come and the bills will pay themselves and we'll have three, fat, rosy kids and ha-ha baby the joke is on us",fru,-1,Ses02M_script02,252.28,268.43,Session2,fru,60
Ses02M_script02_2_M032,"'cause you know what you get Carla, you know what you get? This.",fru,-1,Ses02M_script02,268.4566,271.49,Session2,fru,61
Ses02M_script02_2_F029,"This? What, what is this? This isn't even anything.",fru,-1,Ses02M_script02,271.03,275.29,Session2,fru,62
Ses02M_script02_2_M033,"Yes, it is.",xxx,-1,Ses02M_script02,274.59,276.07,Session2,xxx,63
Ses02M_script02_2_F030,"I'm sure, this is standing on the beach, this is waiting, this is fighting.",fru,-1,Ses02M_script02,275.59,280.68,Session2,fru,64
Ses02M_script02_2_M034,Right.,xxx,-1,Ses02M_script02,280.08,281.28,Session2,xxx,65
Ses02M_script02_2_F031,"Well, but this isn't anything like I thought anything would be like.",sad,2,Ses02M_script02,281.09,286.4,Session2,sad,66
Ses02M_script02_2_M035,"No, I know. Me neither.",sad,2,Ses02M_script02,286.09,288.23,Session2,sad,67
Ses02M_script02_2_F032,I mean it's -- this is just this. I mean it includes a lot and everything but isn't something else. Do you have any idea what I'm trying to say?,fru,-1,Ses02M_script02,287.38,299.74,Session2,fru,68
Ses02M_script02_2_M036,I'm doing the best I can.,xxx,-1,Ses02M_script02,300.26,302.62,Session2,xxx,69
Ses02M_script02_2_F033,I know that Augie. Really I do.,xxx,-1,Ses02M_script02,302.54,306.56,Session2,xxx,70
Ses02M_script02_2_F034,"I know that you meant this to be special and nice, and there's the sand and the moon and everything but I just couldn't help thinking about being somewhere else.",sad,2,Ses02M_script02,307.05,321.47,Session2,sad,71
Ses02M_script02_2_M037,Maybe if you were with somebody else too.,sad,2,Ses02M_script02,322.35,326.02,Session2,sad,72
Ses02M_script02_2_F035,I didn't say that.,xxx,-1,Ses02M_script02,325.13,327.19,Session2,xxx,73
Ses02M_script02_2_M038,"No, I know. But still, I know I don't make you happy.",sad,2,Ses02M_script02,326.34,332.26,Session2,sad,74
Ses02M_script02_2_F036,"For heavens sake, whatever I'm doing I'd rather be doing it with you.",xxx,-1,Ses02M_script02,331.38,335.26,Session2,xxx,75
Ses02M_script02_2_M039,Yeah?,xxx,-1,Ses02M_script02,336.92,338.23,Session2,xxx,76
Ses02M_script02_2_F037,Don't be ridiculous. I mean don't you know that?,happy,1,Ses02M_script02,338.13,341.18,Session2,hap,77
Ses02M_script02_2_F038,"You're the one who probably wishes he was with someone else, someone who knew how to enjoy herself and didn't take everything so hard.",sad,2,Ses02M_script02,341.2,348.55,Session2,sad,78
Ses02M_script02_2_M040,"Now that you mention it. No, I don't.",happy,1,Ses02M_script02,348.92,353.18,Session2,hap,79
Ses02M_script02_2_F039,"Okay.  Fine, so we're in the wrong spot but we're with the right person.",xxx,-1,Ses02M_script02,353.05,362.08,Session2,xxx,80
Ses02M_script02_2_M041,I don't know it seemed like a pretty good spot to me. Look at the moon - view the moon view I got from here.,happy,1,Ses02M_script02,362.2472,368.35,Session2,hap,81
Ses02M_script02_2_F040,"Yes, I noticed that. It looks pretty on the water doesn't it? Big old white moon.",xxx,-1,Ses02M_script02,368.65,375.59,Session2,xxx,82
Ses02M_script02_2_M042,What have we got here?,happy,1,Ses02M_script02,376.27,378.43,Session2,hap,83
Ses02M_script02_2_F041,"Augie, you brought refreshments.",xxx,-1,Ses02M_script02,378.26,381.31,Session2,xxx,84
Ses02M_script02_2_M043,It's not champagne.,xxx,-1,Ses02M_script02,381.05,382.94,Session2,xxx,85
Ses02M_script02_2_F042,"Well, I guess we don't need glasses.",happy,1,Ses02M_script02,382.72,385.48,Session2,hap,86
Ses02M_script02_2_M044,You still cold? Do you want my jacket? Do you want to go home?,xxx,-1,Ses02M_script02,387.74,391.54,Session2,xxx,87
Ses02M_script02_2_F043,No. No. I think you might be right. I think this may be the spot after all.,xxx,-1,Ses02M_script02,391.92,400.12,Session2,xxx,88
Ses02M_script02_2_F044,"Augie, I'm sorry.",sad,2,Ses02M_script02,403.83,406.02,Session2,sad,89
Ses02M_script02_2_M045,"Shh, if we're very quiet the fish might come.",happy,1,Ses02M_script02,405.3,409.48,Session2,hap,90
Ses02M_script02_2_F045,Or not.,happy,1,Ses02M_script02,410.61,412.12,Session2,hap,91
Ses02M_script02_2_M046,Or not.,happy,1,Ses02M_script02,412.47,413.86,Session2,hap,92
Ses02M_script02_2_F046,Hmm.,neutral,3,Ses02M_script02,413.53,414.91,Session2,neu,93
Ses02M_script02_1_M000,What time is it? They're supposed to run around midnight.,happy,1,Ses02M_script02,4.93,8.28,Session2,exc,94
Ses02M_script02_1_M001,"God, this great, isn't it? Like look at the night we go here, it couldn't be better.",happy,1,Ses02M_script02,8.36,12.78,Session2,exc,95
Ses02M_script02_1_M002,"I would have wanted to go a little further up the coast, get away from the lights and the people but I was afraid we'd miss it.",xxx,-1,Ses02M_script02,13.17,19.08,Session2,xxx,96
Ses02M_script02_1_M003,How you doing?,happy,1,Ses02M_script02,19.11,20.54,Session2,exc,97
Ses02M_script02_1_F000,Fine.,neutral,3,Ses02M_script02,20.19,21.58,Session2,neu,98
Ses02M_script02_1_M004,"Is that -- is that, no? Was that just foam? I can't even tell.",happy,1,Ses02M_script02,21.92,28.18,Session2,exc,99
Ses02M_script02_1_M005,"Although, I guess you can't tell it probably isn't them. Probably be unmistakable don't you think?",happy,1,Ses02M_script02,28.39,34.0,Session2,exc,100
Ses02M_script02_1_M006,How you doing? You know what I forgot? I forgot to bring my flashlight. How - how could I forget to bring my flashlight? How could I be so stupid?,happy,1,Ses02M_script02,34.41,43.27,Session2,exc,101
Ses02M_script02_1_F001,What flashlight?,neutral,3,Ses02M_script02,42.86,44.95,Session2,neu,102
Ses02M_script02_1_M007,"You know the flashlight, the silver one, there is only one, isn't there?",fru,-1,Ses02M_script02,45.24,48.45,Session2,fru,103
Ses02M_script02_1_F002,That's not your flashlight.,fru,-1,Ses02M_script02,48.0,49.83,Session2,fru,104
Ses02M_script02_1_M008,Who's is it?,fru,-1,Ses02M_script02,50.4,51.75,Session2,fru,105
Ses02M_script02_1_F003,It's ours; it's mine too.,fru,-1,Ses02M_script02,51.4,53.84,Session2,fru,106
Ses02M_script02_1_M009,"Oh well, sure, yes.",xxx,-1,Ses02M_script02,53.54,55.81,Session2,xxx,107
Ses02M_script02_1_F004,But you kept saying my flashlight as if somehow it's just yours. I mean how is it supposed to make me feel?,fru,-1,Ses02M_script02,54.95,60.17,Session2,fru,108
Ses02M_script02_1_M010,"No. No. Of course our flashlight yours and mine. Mi flashlight, es su flashlight, naturally.",xxx,-1,Ses02M_script02,59.61,66.04,Session2,xxx,109
Ses02M_script02_1_M011,How could we forget to bring it?  I hope the moon stays out.,xxx,-1,Ses02M_script02,66.07,71.29,Session2,xxx,110
Ses02M_script02_1_M012,"I wonder do they always run during a full moon? I can't remember if it was full last year, do you remember?",xxx,-1,Ses02M_script02,71.59,76.88,Session2,xxx,111
Ses02M_script02_1_F005,Yea.,neutral,3,Ses02M_script02,76.53,78.27,Session2,neu,112
Ses02M_script02_1_M013,"You cold, you want my jacket? We should've - we should've brought our blanket, our blanket, how could we forget to bring the blanket?",happy,1,Ses02M_script02,78.2894,85.75,Session2,exc,113
